"TOA5","CR1000XSeries_1","CR1000X","8302","CR1000X.Std.02.00","CPU:LineQuantum.CR1X","29888","Quantum"
"TIMESTAMP","RECORD","BattV_Min","PanelT","PPF1_Avg","PPF2_Avg","PPF3_Avg","PPF4_Avg","PPF5_Avg","PPF_above_Avg"
"TS","RN","","","","","","","",""
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-08-21 11:38:35.5",214,13.35083,32.84946,1126.976,1141.802,1139.17,156.4332,204.1355,1098.282
"2019-08-21 11:38:36",215,13.3508,32.8541,1173.749,1183.8,1176.948,157.1855,205.6883,1145.881
"2019-08-21 11:38:36.5",216,13.35093,32.8584,1185.887,1193.934,1187.133,157.6332,206.8416,1156.647
"2019-08-21 11:38:37",217,13.3509,32.86304,1163.491,1166.353,1156.616,157.6692,207.443,1104.832
"2019-08-21 11:38:37.5",218,13.35088,32.86768,1089.177,1090.802,1081.508,157.3075,207.5228,1010.906
"2019-08-21 11:38:38",219,13.35084,32.87201,1033.859,1038.763,1031.114,156.8611,207.4957,961.4683
"2019-08-21 11:38:38.5",220,13.35095,32.87567,1006.836,1011.407,1003.485,156.5517,207.45,933.1162
"2019-08-21 11:38:39",221,13.35091,32.87958,962.9828,965.6392,957.7072,156.2888,207.304,881.9034
"2019-08-21 11:38:39.5",222,13.35089,32.88339,891.8994,891.1788,880.6622,155.7856,206.8294,793.4189
"2019-08-21 11:38:40",223,13.35086,32.88702,806.0924,805.1781,795.8306,155.0781,206.0426,696.7684
"2019-08-21 11:38:40.5",224,13.35087,32.8912,737.5029,737.5049,730.5067,154.39,205.2752,635.6992
"2019-08-21 11:38:41",225,13.35079,32.89523,706.7512,711.018,708.3674,154.2823,205.097,652.9718
