plot_id,site_id,date,moisture_mass_fraction_nir,moisture_mass_fraction_oven,above_ground_dry_yield,starch_mass_fraction,protein_mass_fraction,adf_mass_fraction,ndf_mass_fraction
19EF0001,EF,2019-09-09,0.791657948,,3.033335112,0.211342052,0.071552649,0.308657948,0.461763246
19EF0002,EF,2019-09-09,0.776950549,,1.585617199,0.243148352,0.071475275,0.296574176,0.430049451
19EF0003,EF,2019-09-10,0.777106295,,2.109052501,0.224012384,0.077,0.30121259,0.414093911
19EF0004,EF,2019-09-10,0.777239583,,2.0882143,0.212944792,0.077847917,0.308359375,0.429751042
19EF0005,EF,2019-09-10,0.766973834,,2.000135306,0.251513083,0.075486917,0.287486917,0.390486917
19EF0006,EF,2019-09-10,0.766579787,,2.999578008,0.227420213,0.074,0.300579787,0.420159574
19EF0007,EF,2019-09-12,0.748746617,,1.994657222,0.290821648,0.071301353,0.26803444,0.37802091
19EF0008,EF,2019-09-12,0.773659208,,2.568235056,0.259465577,0.071443201,0.283761618,0.407966437
19EF0009,EF,2019-09-12,0.766657551,,1.916264964,0.276027348,0.070342449,0.282287753,0.393575505
19EF0010,EF,2019-09-12,0.778,,2.009548626,0.25589644,0.072,0.291524272,0.410048544
19EF0011,EF,2019-09-12,0.784330097,,1.952248455,0.249113269,0.073443366,0.3,0.422226537
19EF0012,EF,2019-09-12,0.771744125,,1.707326355,0.26,0.070627937,0.290116188,0.412488251
19EF0013,EF,2019-09-12,0.766755332,,1.815247536,0.269081556,0.071540778,0.285459222,0.402081556
19EF0014,EF,2019-09-12,0.79013089,,1.565696894,0.238492147,0.074753927,0.296507853,0.421884817
19EF0015,EF,2019-09-12,0.7829309,,1.625770284,0.253156454,0.073,0.295050847,0.408567145
19EF0016,EF,2019-09-12,0.770663158,,2.127469018,0.274636842,0.070457895,0.278784211,0.388278947
19EF0017,EF,2019-09-13,0.768483333,,1.627723255,0.254583333,0.076,0.281483333,0.381933333
19EF0018,EF,2019-09-13,0.772603,,2.220498794,0.243779,0.076,0.288015,0.39503
19EF0019,EF,2019-09-13,0.782342561,,1.842716074,0.232643599,0.07867128,0.296013841,0.406813149
19EF0020,EF,2019-09-13,0.771,,2.057259709,0.238495652,0.078,0.293626087,0.401878261
19EF0021,EF,2019-09-16,0.769,,2.327863378,0.259,0.069,0.287,0.415
19EF0022,EF,2019-09-16,0.756,,1.703576651,0.284,0.068,0.269,0.384
19EF0023,EF,2019-09-16,0.76540625,,2.565666899,0.269125,0.06853125,0.28,0.402875
19EF0024,EF,2019-09-16,0.75547901,,2.218184524,0.281041981,0.06847901,0.27047901,0.391958019
19EF0025,EF,2019-09-16,0.76757289,,2.662260847,0.273425405,0.068571185,0.278716965,0.3945763
19EF0026,EF,2019-09-16,0.759188865,,2.153961071,0.28564083,0.069,0.270585153,0.384962882
19EF0027,EF,2019-09-16,0.746575439,,2.115829311,0.292949708,0.068050292,0.265525146,0.383424561
19EF0028,EF,2019-09-16,0.737299595,,3.16806082,0.297744939,0.067477733,0.260388664,0.379910931
19EF0029,EF,2019-09-17,0.752,,2.03421465,0.292,0.071,0.265,0.374
19EF0030,EF,2019-09-17,0.747070552,,2.415483425,0.287806748,0.06643865,0.266877301,0.388877301
19EF0031,EF,2019-09-17,0.739733483,,2.269528133,0.302699888,0.067433371,0.260866741,0.371300112
19EF0032,EF,2019-09-17,0.719617117,,2.431253666,0.315896396,0.067373874,0.25486036,0.366851351
19EF0033,EF,2019-09-17,0.760419171,,2.879890176,0.264714054,0.069447604,0.274314379,0.418047929
19EF0034,EF,2019-09-17,0.734928034,,2.409790514,0.301915145,0.068385607,0.253156821,0.370928034
19EF0035,EF,2019-09-17,0.737463899,,2.84049875,0.293216606,0.067,0.258319495,0.389638989
19EF0036,EF,2019-09-18,0.751975022,,2.714981301,0.290031222,0.067496878,0.264987511,0.376981267
19EF0037,EF,2019-09-18,0.759370829,,2.464844768,0.273629171,0.069,0.278264061,0.400528122
19EF0038,EF,2019-09-18,0.732990099,,1.843370319,0.298782178,0.068554455,0.262,0.378336634
19EF0039,EF,2019-09-18,0.749531759,,3.003425361,0.284447068,0.067,0.268552932,0.392552932
19EF0040,EF,2019-09-18,0.753,,1.45197539,0.289,0.07,0.266,0.382
19EF0041,EF,2019-09-18,0.742924804,,2.23667916,0.282845118,0.067384961,0.271384961,0.398615039
19EF0042,EF,2019-09-18,0.735882051,,2.514596706,0.299365128,0.067752821,0.260634872,0.378011282
19EF0043,EF,2019-09-18,0.748532929,,2.833692646,0.287137782,0.067467071,0.269263432,0.391059792
19EF0044,EF,2019-09-18,0.767870849,,2.457111003,0.267064576,0.069,0.282,0.407935424
19EF0045,EF,2019-09-18,0.740299441,,2.269664841,0.300312849,0.066,0.26153743,0.378
19EF0046,EF,2019-09-17,0.736,,1.889616674,0.300686221,0.068562074,0.257,0.380189632
19EF0047,EF,2019-09-17,0.733,,2.977441081,0.299814361,0.06645359,0.25509282,0.381464098
19EF0048,EF,2019-09-17,0.741,,2.971689581,0.288568511,0.068142128,0.262715745,0.392005106
19EF0049,EF,2019-09-17,0.74300092,,2.727890439,0.29949862,0.06849954,0.26250138,0.37700368
19EF0050,EF,2019-09-17,0.739491732,,2.92285554,0.299983464,0.066475196,0.262524804,0.379099217
19EF0051,EF,2019-09-17,0.7430725,,3.010631824,0.297,0.0674525,0.2647375,0.381475
19EF0052,EF,2019-09-17,0.752734426,,1.472852651,0.291898361,0.07,0.268101639,0.379203279
19EF0053,EF,2019-09-16,0.747842728,,3.538295308,0.290775226,0.068,0.266921364,0.387382046
19EF0054,EF,2019-09-16,0.751139378,,1.795835004,0.290860622,0.071,0.267565629,0.380705007
19EF0055,EF,2019-09-16,0.756279592,,3.498444934,0.280853061,0.067,0.271720408,0.391440816
19EF0056,EF,2019-09-16,0.786139752,,2.689748915,0.247243789,0.072523292,0.296663043,0.424756211
19EF0057,EF,2019-09-16,0.759,,2.398043393,0.283018646,0.071,0.269490677,0.383472031
19EF0058,EF,2019-09-16,0.763041584,,2.337003283,0.273946535,0.069005941,0.279029703,0.400544554
19EF0059,EF,2019-09-16,0.78,,2.816379558,0.251,0.071,0.288,0.414
19EF0060,EF,2019-09-16,0.758,,2.351279501,0.269,0.067,0.283,0.412
19EF0061,EF,2019-09-13,0.774879668,,2.119129832,0.237439834,0.076560166,0.294439834,0.404
19EF0062,EF,2019-09-13,0.790690674,,2.213516923,0.220982456,0.080527239,0.299690674,0.416544783
19EF0063,EF,2019-09-13,0.768259808,,3.057190654,0.244220577,0.075629904,0.288259808,0.396149519
19EF0064,EF,2019-09-13,0.757081907,,1.940345097,0.266114914,0.073360636,0.274163814,0.37452445
19EF0065,EF,2019-09-12,0.769752412,,2.097695975,0.271614148,0.071,0.28371597,0.397349411
19EF0066,EF,2019-09-12,0.783514768,,1.503016288,0.25442616,0.073009845,0.293049226,0.40857384
19EF0067,EF,2019-09-12,0.777690678,,1.536939396,0.264788136,0.071521186,0.286127119,0.402084746
19EF0068,EF,2019-09-12,0.776548065,,1.747762621,0.26080774,0.071,0.287,0.405259675
19EF0069,EF,2019-09-12,0.786524731,,1.938636247,0.244163441,0.073,0.294680645,0.418098925
19EF0070,EF,2019-09-12,0.787,,1.703449708,0.249105006,0.073526252,0.294894994,0.412263736
19EF0071,EF,2019-09-12,0.761823928,,2.060618819,0.288083521,0.069546275,0.273185102,0.378731377
19EF0072,EF,2019-09-12,0.769011696,,2.314212111,0.27671345,0.069637427,0.280461988,0.391011696
19EF0073,EF,2019-09-12,0.766917266,,1.898199981,0.261443645,0.070639089,0.286278177,0.411917266
19EF0074,EF,2019-09-12,0.771908446,,3.138238952,0.257515259,0.072,0.286545777,0.412122072
19EF0075,EF,2019-09-10,0.784656853,,2.071252746,0.215262944,0.07742335,0.307350254,0.422160406
19EF0076,EF,2019-09-10,0.778536092,,2.246902963,0.225433109,0.076536092,0.304566891,0.418350337
19EF0077,EF,2019-09-10,0.783533388,,2.563997108,0.224732894,0.076533388,0.300666941,0.41140066
19EF0078,EF,2019-09-10,0.778051233,,2.284331653,0.226525617,0.076,0.296948767,0.409897533
19EF0079,EF,2019-09-09,0.754540359,,2.138015062,0.281161435,0.069540359,0.275298206,0.391136771
19EF0080,EF,2019-09-09,0.784159649,,2.402720759,0.233361404,0.072159649,0.300899123,0.434798246
19EF0081,EF,2019-09-09,0.775,,2.484911546,0.256220159,0.069580018,0.289779841,0.412879752
19EF0082,EF,2019-09-09,0.792378798,,3.002566053,0.214621202,0.075126266,0.308563133,0.455815665
19EF0083,EF,2019-09-10,0.776,,2.104209133,0.222718295,0.076,0.302427235,0.419281705
19EF0084,EF,2019-09-10,0.780497615,,2.696408546,0.227019078,0.077,0.299492846,0.410990461
19EF0085,EF,2019-09-10,0.783804494,,1.878894862,0.209966292,0.078,0.309620225,0.430838202
19EF0086,EF,2019-09-10,0.764742706,,2.598193632,0.234687003,0.075,0.297827586,0.412541114
19EF0087,EF,2019-09-12,0.770490196,,1.828762095,0.257754902,0.071622549,0.287377451,0.416
19EF0088,EF,2019-09-12,0.761555556,,2.347002495,0.271888889,0.070444444,0.281,0.403222222
19EF0089,EF,2019-09-12,0.780627494,,1.932210972,0.256949002,0.071525499,0.292576497,0.409576497
19EF0090,EF,2019-09-12,0.770943396,,2.37090686,0.266528302,0.07,0.289056604,0.404584906
19EF0091,EF,2019-09-12,0.787192702,,1.822434469,0.248036488,0.073596351,0.297963512,0.41613797
19EF0092,EF,2019-09-12,0.779139706,,2.346455663,0.255932904,0.071642463,0.291569853,0.411497243
19EF0093,EF,2019-09-12,0.775864989,,1.912876559,0.258702517,0.069864989,0.290135011,0.416405034
19EF0094,EF,2019-09-12,0.782539855,,1.758230546,0.25186715,0.072,0.290619565,0.413725845
19EF0095,EF,2019-09-12,0.786274397,,1.817776633,0.245362801,0.073362801,0.296362801,0.415637199
19EF0096,EF,2019-09-12,0.783948022,,2.71942431,0.254259891,0.072,0.289266098,0.403584174
19EF0097,EF,2019-09-13,0.756108225,,2.200568725,0.263952381,0.073554113,0.27721645,0.378770563
19EF0098,EF,2019-09-13,0.774862069,,1.020075841,0.249413793,0.07837931,0.285862069,0.387827586
19EF0099,EF,2019-09-13,0.773947531,,2.145563295,0.248701646,0.077,0.287649177,0.387947531
19EF0100,EF,2019-09-13,0.758065193,,2.138024827,0.257045304,0.075422099,0.284532597,0.386954696
19EF0101,EF,2019-09-16,0.766,,2.1158879,0.269,0.066,0.282,0.406
19EF0102,EF,2019-09-16,0.789,,2.987557471,0.243,0.072,0.291,0.417
19EF0103,EF,2019-09-16,0.785434432,,3.115564958,0.248497646,0.07363349,0.293334902,0.422936785
19EF0104,EF,2019-09-16,0.763527728,,2.581593378,0.278110912,0.069527728,0.272305903,0.390556351
19EF0105,EF,2019-09-16,0.752,,2.060853176,0.291227967,0.067556992,0.267772033,0.380544066
19EF0106,EF,2019-09-16,0.757248634,,2.602734289,0.281502732,0.068,0.271664845,0.386913479
19EF0107,EF,2019-09-16,0.738130748,,2.835840914,0.294303877,0.066434626,0.262696123,0.387261497
19EF0108,EF,2019-09-16,0.750915205,,3.327354904,0.290521199,0.068,0.263521199,0.381084795
19EF0109,EF,2019-09-17,0.743598309,,2.368524236,0.298729387,0.067065539,0.260336152,0.377541226
19EF0110,EF,2019-09-17,0.756557785,,2.961963785,0.279557785,0.069,0.27488443,0.399326645
19EF0111,EF,2019-09-17,0.750415584,,2.251931864,0.294792208,0.068301948,0.265905844,0.377603896
19EF0112,EF,2019-09-17,0.737406667,,3.461650959,0.302062222,0.066,0.259937778,0.378
19EF0113,EF,2019-09-17,0.747,,1.29948741,0.287,0.072,0.264477186,0.383461977
19EF0114,EF,2019-09-17,0.715705521,,2.71502036,0.307220859,0.065,0.247315951,0.373631902
19EF0115,EF,2019-09-17,0.738132075,,2.168422821,0.296,0.07,0.261433962,0.386
19EF0116,EF,2019-09-18,0.753180039,,2.463184743,0.288130137,0.068,0.267869863,0.383149706
19EF0117,EF,2019-09-18,0.751547872,,2.280533125,0.290356383,0.066547872,0.268452128,0.388452128
19EF0118,EF,2019-09-18,0.740401515,,2.342286069,0.304189394,0.067,0.258007576,0.371613636
19EF0119,EF,2019-09-18,0.751,,2.151832332,0.286089266,0.069415819,0.272494915,0.390158192
19EF0120,EF,2019-09-18,0.744995442,,2.731620614,0.287515953,0.068502279,0.267990884,0.38847949
19EF0121,EF,2019-09-18,0.758485714,,2.063558041,0.2736,0.07,0.2754,0.3968
19EF0122,EF,2019-09-18,0.760798839,,2.415180714,0.27089942,0.071,0.28010058,0.402751451
19EF0123,EF,2019-09-18,0.743756364,,2.752400226,0.298878182,0.068439091,0.262804545,0.377291818
19EF0124,EF,2019-09-18,0.75024,,2.560813766,0.28724,0.06538,0.271,0.39538
19EF0125,EF,2019-09-18,0.753537583,,2.529409991,0.286078021,0.068,0.271384396,0.387768792
19EF0126,EF,2019-09-17,0.734760181,,2.289585146,0.29311991,0.068440045,0.261440045,0.39111991
19EF0127,EF,2019-09-17,0.733637546,,2.79866611,0.293087361,0.068,0.259275093,0.389550186
19EF0128,EF,2019-09-17,0.739197452,,1.199495292,0.292350318,0.071,0.259961783,0.383394904
19EF0129,EF,2019-09-17,0.740271859,,3.45177869,0.299271859,0.065567965,0.259728141,0.378616458
19EF0130,EF,2019-09-17,0.734396355,,2.27716425,0.305037585,0.066566059,0.256396355,0.369962415
19EF0131,EF,2019-09-17,0.752040377,,1.799018346,0.294939435,0.07,0.264033647,0.373557201
19EF0132,EF,2019-09-17,0.75231644,,1.95664264,0.28236712,0.070561187,0.276755253,0.39463288
19EF0133,EF,2019-09-16,0.733,,3.019156542,0.304525907,0.066,0.257484456,0.376463731
19EF0134,EF,2019-09-16,0.74060793,,2.874871041,0.29739207,0.069,0.260303965,0.374686344
19EF0135,EF,2019-09-16,0.769755952,,2.644000568,0.262341837,0.069,0.28097534,0.40802381
19EF0136,EF,2019-09-16,0.732787923,,1.771706046,0.311790869,0.062578792,0.253472754,0.366051546
19EF0137,EF,2019-09-16,0.757488166,,2.401246266,0.285186391,0.070387574,0.267325444,0.381650888
19EF0138,EF,2019-09-16,0.762921794,,2.220117965,0.277570386,0.069492179,0.276953076,0.396445255
19EF0139,EF,2019-09-16,0.779,,1.890436921,0.267,0.071,0.278,0.395
19EF0140,EF,2019-09-16,0.772,,2.776304592,0.252,0.068,0.292,0.425
19EF0141,EF,2019-09-13,0.755441989,,2.593447912,0.265674033,0.075220994,0.279883978,0.376767956
19EF0142,EF,2019-09-13,0.765319277,,2.282456801,0.255298193,0.075340361,0.282701807,0.385403614
19EF0143,EF,2019-09-13,0.784524068,,2.710069578,0.227427795,0.08,0.298572205,0.41514441
19EF0144,EF,2019-09-13,0.777111922,,1.789058194,0.244223844,0.078,0.292,0.399444039
19EF0145,EF,2019-09-12,0.775955611,,2.612186669,0.265346734,0.072,0.287088777,0.398350921
19EF0146,EF,2019-09-12,0.787195122,,1.022380347,0.249219512,0.074878049,0.294268293,0.407658537
19EF0147,EF,2019-09-12,0.767790795,,2.167719752,0.273688285,0.069958159,0.279041841,0.394125523
19EF0148,EF,2019-09-12,0.777182285,,1.694934754,0.251817715,0.072,0.296727856,0.422727856
19EF0149,EF,2019-09-12,0.769,,2.01432364,0.266170213,0.071,0.286914894,0.406744681
19EF0150,EF,2019-09-12,0.776438175,,1.818479703,0.267553421,0.071429772,0.284727491,0.395735894
19EF0151,EF,2019-09-12,0.768640118,,2.297602092,0.270453294,0.071,0.286,0.398906588
19EF0152,EF,2019-09-12,0.756408163,,2.214512938,0.28777551,0.068,0.271,0.378408163
19EF0153,EF,2019-09-12,0.761517483,,1.998065156,0.279447552,0.069517483,0.275034965,0.389034965
19EF0154,EF,2019-09-12,0.785454275,,2.817785697,0.248545725,0.074656506,0.292656506,0.423141264
19EF0155,EF,2019-09-10,0.768425732,,2.161792485,0.22616841,0.077,0.304980126,0.423534519
19EF0156,EF,2019-09-10,0.790960554,,1.914683057,0.212692964,0.080551173,0.312307036,0.432858209
19EF0157,EF,2019-09-10,0.77239839,,2.209161797,0.225008048,0.074,0.301796781,0.418788732
19EF0158,EF,2019-09-10,0.778429772,,1.802279808,0.215421369,0.077,0.307719088,0.427008403
19EF0159,EF,2019-09-09,0.776846442,,2.327238427,0.254445693,0.070569288,0.290846442,0.414123596
19EF0160,EF,2019-09-09,0.781109705,,2.532856985,0.231616034,0.073,0.303274262,0.439493671
19EF0161,EF,2019-09-09,0.765,,1.154254718,0.269005964,0.069001988,0.279992048,0.395992048
19EF0162,EF,2019-09-09,0.775433962,,2.324426149,0.255396226,0.071,0.293867925,0.418867925
19EF0163,EF,2019-09-10,0.769541431,,2.389919033,0.233917137,0.075541431,0.297082863,0.409707156
19EF0164,EF,2019-09-10,0.766401105,,2.064358759,0.241983425,0.074,0.291214365,0.400225414
19EF0165,EF,2019-09-10,0.779641346,,2.237841177,0.209206731,0.075,0.310717308,0.439793269
19EF0166,EF,2019-09-10,0.779695652,,2.770797213,0.22526087,0.077565217,0.30273913,0.419608696
19EF0167,EF,2019-09-12,0.765206221,,1.990087269,0.272470046,0.071441244,0.281206221,0.402971198
19EF0168,EF,2019-09-12,0.773526733,,2.233593465,0.258419802,0.072,0.286071287,0.408633663
19EF0169,EF,2019-09-12,0.772946636,,1.911177474,0.267686775,0.07,0.282946636,0.397419954
19EF0170,EF,2019-09-12,0.774977703,,1.970987213,0.262027871,0.071,0.286977703,0.407972129
19EF0171,EF,2019-09-12,0.772563588,,1.659000087,0.26994913,0.070512718,0.285974565,0.400436412
19EF0172,EF,2019-09-12,0.778687747,,2.187015106,0.254699605,0.071462451,0.292612648,0.415837945
19EF0173,EF,2019-09-12,0.764578313,,1.526442176,0.27226506,0.068,0.281072289,0.399855422
19EF0174,EF,2019-09-12,0.768028506,,1.986552392,0.265514253,0.07,0.286971494,0.406914481
19EF0175,EF,2019-09-12,0.790021822,,2.161128474,0.239956357,0.073340607,0.299703036,0.428681214
19EF0176,EF,2019-09-12,0.753424242,,1.986415684,0.294969697,0.065969697,0.267545455,0.378090909
19EF0177,EF,2019-09-13,0.780992424,,2.258337609,0.238481061,0.078496212,0.294518939,0.408037879
19EF0178,EF,2019-09-13,0.773693895,,2.570051319,0.242661221,0.077338779,0.291,0.398338779
19EF0179,EF,2019-09-13,0.760518519,,2.209884397,0.255470899,0.076,0.286518519,0.391037037
19EF0180,EF,2019-09-13,0.762,,1.564075928,0.263459138,0.076459138,0.280540862,0.378081724
19EF0181,EF,2019-09-16,0.754,,2.805716336,0.279,0.066,0.278,0.403
19EF0182,EF,2019-09-16,0,,11.88382887,0,0,0,0
19EF0183,EF,2019-09-16,0.758335502,,2.539165081,0.278659851,0.067000929,0.272671004,0.395005576
19EF0184,EF,2019-09-16,0.767460772,,1.82338166,0.276539228,0.072539228,0.275539228,0.390539228
19EF0185,EF,2019-09-16,0.768525997,,2.608397905,0.273948007,0.071525997,0.27957799,0.393103986
19EF0186,EF,2019-09-16,0.756984402,,2.738456013,0.282015598,0.067492201,0.275015598,0.393523397
19EF0187,EF,2019-09-16,0.752825056,,2.13847401,0.284133183,0.070391648,0.269825056,0.387258465
19EF0188,EF,2019-09-16,0.746440649,,2.899361298,0.294114432,0.068,0.263220325,0.378885568
19EF0189,EF,2019-09-17,0.742431049,,2.899937424,0.297017346,0.065862099,0.262275802,0.380396357
19EF0190,EF,2019-09-17,0.74848289,,3.229677057,0.291102662,0.066,0.266448669,0.387931559
19EF0191,EF,2019-09-17,0.756928023,,2.473252308,0.285746641,0.069325336,0.267976008,0.384277351
19EF0192,EF,2019-09-17,0.746719409,,2.3446394,0.294561181,0.069687764,0.263375527,0.376407173
19EF0193,EF,2019-09-17,0.752540404,,1.913794455,0.281540404,0.069364899,0.262554293,0.392554293
19EF0194,EF,2019-09-17,0.741554987,,1.97351631,0.288890026,0.068289003,0.262109974,0.391219949
19EF0195,EF,2019-09-17,0.745534856,,2.067366334,0.282704327,0.070352163,0.267704327,0.396704327
19EF0196,EF,2019-09-18,0.757498706,,2.744500458,0.282506471,0.067501294,0.271496117,0.389992235
19EF0197,EF,2019-09-18,0.732911205,,2.467246922,0.302573996,0.065485201,0.258940803,0.378940803
19EF0198,EF,2019-09-18,0.758994465,,2.55106844,0.280497232,0.071497232,0.274005535,0.391016605
19EF0199,EF,2019-09-18,0.756509991,,2.736669044,0.281857515,0.068561251,0.273632493,0.393826238
19EF0200,EF,2019-09-18,0.747553314,,2.566174671,0.282872238,0.068425552,0.270276657,0.390851105
19EF0201,EF,2019-09-18,0.744,,2.439807679,0.295435451,0.065521516,0.262,0.381956967
19EF0202,EF,2019-09-18,0.760391056,,2.459073738,0.27717412,0.07,0.273565176,0.394695528
19EF0203,EF,2019-09-18,0.755750189,,3.150669613,0.287999243,0.067437547,0.268375473,0.389313399
19EF0204,EF,2019-09-18,0.759050529,,2.002264044,0.283350176,0.071,0.275,0.391199765
19EF0205,EF,2019-09-18,0.756637681,,2.295600296,0.288049689,0.068,0.268637681,0.382300207
19EF0206,EF,2019-09-17,0.741367854,,3.048285106,0.287,0.067632146,0.259,0.392
19EF0207,EF,2019-09-17,0.746477048,,2.750408196,0.283,0.067380738,0.265,0.399380738
19EF0208,EF,2019-09-17,0.733774381,,1.785962735,0.29374818,0.067477438,0.256342067,0.385342067
19EF0209,EF,2019-09-17,0.759413708,,2.844990584,0.281287366,0.071,0.27,0.388
19EF0210,EF,2019-09-17,0.768586713,,2.619012303,0.267768766,0.071,0.277173425,0.405462468
19EF0211,EF,2019-09-17,0.744,,2.557298418,0.290694037,0.068,0.26698827,0.385635386
19EF0212,EF,2019-09-17,0.748905196,,2.68973915,0.29093619,0.066920693,0.266381039,0.385920693
19EF0213,EF,2019-09-16,0.741788611,,2.922298943,0.291028473,0.066,0.264971527,0.388548749
19EF0214,EF,2019-09-16,0.756673591,,2.402183692,0.274234421,0.069,0.272091988,0.399020772
19EF0215,EF,2019-09-16,0.759038217,,2.955313919,0.28466242,0.068592357,0.26789172,0.379598726
19EF0216,EF,2019-09-16,0.758884247,,2.705275034,0.282557876,0.068442124,0.272326371,0.385326371
19EF0217,EF,2019-09-16,0.734404229,,2.08517743,0.309174129,0.068,0.249878109,0.360808458
19EF0218,EF,2019-09-16,0.757322016,,2.303363356,0.282389918,0.068677984,0.271322016,0.390288066
19EF0219,EF,2019-09-16,0.754,,2.43098025,0.277,0.069,0.274,0.398
19EF0220,EF,2019-09-16,0.747,,2.280279238,0.306,0.068,0.256,0.359
19EF0221,EF,2019-09-13,0.752882029,,2.188655601,0.267323043,0.075441014,0.276676957,0.373235943
19EF0222,EF,2019-09-13,0.751144781,,2.16516136,0.275848485,0.074572391,0.274434343,0.370723906
19EF0223,EF,2019-09-13,0.772540717,,2.045639531,0.243296417,0.077081433,0.294162866,0.401162866
19EF0224,EF,2019-09-13,0.76891411,,2.574689625,0.249214724,0.076478528,0.286957055,0.39491411
19EF0225,EF,2019-09-12,0.771180905,,2.667856109,0.265228643,0.07,0.288711055,0.406831658
19EF0226,EF,2019-09-12,0.783948454,,1.637136576,0.260340206,0.073559278,0.292389175,0.40342268
19EF0227,EF,2019-09-12,0.770080082,,2.186761219,0.272219713,0.070540041,0.280240246,0.392320329
19EF0228,EF,2019-09-12,0.774202605,,1.523571309,0.26359479,0.070400868,0.288202605,0.406603473
19EF0229,EF,2019-09-12,0.755229773,,1.477110127,0.289770227,0.067622977,0.273360841,0.386114887
19EF0230,EF,2019-09-12,0.785664969,,2.055277443,0.244670061,0.073,0.29810998,0.420664969
19EF0231,EF,2019-09-12,0.791340619,,2.237206462,0.242045537,0.073477231,0.296,0.415568306
19EF0232,EF,2019-09-12,0.767,,2.172826771,0.274309948,0.07,0.285380105,0.398070157
19EF0233,EF,2019-09-12,0.778783494,,2.015417304,0.251324759,0.072445874,0.290891747,0.413891747
19EF0234,EF,2019-09-12,0.756610885,,2.925667818,0.276389115,0.068610885,0.280389115,0.403778229
19EF0235,EF,2019-09-10,0.767600223,,2.037876471,0.237,0.076,0.297,0.410959911
19EF0236,EF,2019-09-10,0.776918033,,1.860322108,0.225079625,0.077,0.302836066,0.41617096
19EF0237,EF,2019-09-10,0.777456113,,2.772886892,0.224543887,0.073456113,0.299456113,0.415824451
19EF0238,EF,2019-09-10,0.786,,2.302826289,0.20869147,0.078,0.30930853,0.429462795
19EF0239,EF,2019-09-09,0.785,,1.941985592,0.238770811,0.073,0.30340973,0.431819459
19EF0240,EF,2019-09-09,0.775122469,,2.27714472,0.229380906,0.072,0.298496625,0.447496625
19EF0241,EF,2019-09-09,0.770698189,,2.225664403,0.244905433,0.069,0.284396378,0.422943662
19EF0242,EF,2019-09-09,0.781808156,,2.298930112,0.243767377,0.071404078,0.298212234,0.425828545
19EF0243,EF,2019-09-10,0.777068224,,2.329279282,0.215548598,0.076876636,0.30694486,0.42688972
19EF0244,EF,2019-09-10,0.783,,1.818079344,0.224255245,0.078,0.30432634,0.417744755
19EF0245,EF,2019-09-10,0.767727778,,2.04129417,0.234727778,0.074,0.297272222,0.410544444
19EF0246,EF,2019-09-10,0.774006369,,2.07880098,0.232651805,0.076,0.298012739,0.407348195
19EF0247,EF,2019-09-12,0.772518644,,1.965870428,0.259975141,0.073493785,0.285,0.407506215
19EF0248,EF,2019-09-12,0.777465753,,2.379451109,0.243557078,0.073,0.294977169,0.427465753
19EF0249,EF,2019-09-12,0.767794895,,2.487391819,0.276010939,0.070399271,0.280194166,0.39019052
19EF0250,EF,2019-09-12,0.789768367,,2.011823837,0.245156122,0.072230612,0.298306122,0.41415102
19EF0251,EF,2019-09-12,0.778225414,,1.959865042,0.255392265,0.071460773,0.293225414,0.411146961
19EF0252,EF,2019-09-12,0.772737987,,2.447756271,0.259737987,0.067579329,0.286841342,0.412786038
19EF0253,EF,2019-09-12,0.777596562,,2.147848271,0.263017189,0.072,0.289386249,0.403579373
19EF0254,EF,2019-09-12,0.771800581,,2.301869333,0.267798645,0.069600194,0.284,0.401600194
19EF0255,EF,2019-09-12,0.769535676,,2.11317327,0.281790202,0.071,0.28155804,0.387116081
19EF0256,EF,2019-09-12,0.775954242,,2.294975346,0.263746425,0.071390848,0.286299333,0.400816969
19EF0257,EF,2019-09-13,0.758314335,,2.732909575,0.262519862,0.074462867,0.281165803,0.381943005
19EF0258,EF,2019-09-13,0.766968085,,2.352890702,0.25694971,0.076,0.284246615,0.383411025
19EF0259,EF,2019-09-13,0.775838235,,1.488456889,0.244705882,0.078691176,0.290455882,0.394602941
19EF0260,EF,2019-09-13,0.777490482,,3.424290623,0.232019036,0.075498096,0.292490482,0.41297335
19EF0261,EF,2019-09-16,0.752,,2.402310635,0.285,0.067,0.271,0.391
19EF0262,EF,2019-09-16,0.778,,2.651216796,0.249,0.072,0.288,0.42
19EF0263,EF,2019-09-16,0.756376761,,2.026861714,0.283771127,0.069475352,0.271753521,0.387704225
19EF0264,EF,2019-09-16,0.74986875,,2.344795637,0.289355208,0.068644792,0.265644792,0.383710417
19EF0265,EF,2019-09-16,0.750923937,,2.174379383,0.29663311,0.069480984,0.264404922,0.374328859
19EF0266,EF,2019-09-16,0.756423858,,2.811370187,0.283030457,0.068,0.273,0.391
19EF0267,EF,2019-09-16,0.739760369,,2.205763628,0.293612903,0.067,0.261506912,0.383267281
19EF0268,EF,2019-09-16,0.752211913,,2.112323728,0.281140893,0.069,0.27147079,0.395376861
19EF0269,EF,2019-09-17,0.77057859,,2.636794104,0.261632116,0.070192863,0.282175021,0.414157179
19EF0270,EF,2019-09-17,0.743064985,,2.586710162,0.291870029,0.067,0.265064985,0.385129971
19EF0271,EF,2019-09-17,0.740501131,,2.240028505,0.299494344,0.066498869,0.263503394,0.37900905
